ID,BIDS,group,orderNumber,block,acq,startBlock,endBlock,timingCorrection,jitterVideo_trial,jitterRating_trial,stimID,vidFileName,trial,tTrialStart,tTrialEnd,durationTrial,fixationInitialDuration,displayVidOnset,displayVidOffset,displayVidDuration,displayBlankDuration,fixationPostVidOnset,fixationPostVidDuration,displayAnswerOnset,displayAnswerDuration,timeoutAnswer,responseAnswer,timestampAnswer,timestampAnswerWhite,rtAnswer,answer_tooSlow,fixationPostAnswerOnset,fixationPostAnswerDuration,betweenRatingFixation,displayCuriosityOnset,displayCuriosityDuration,timeoutCuriosity,responseCuriosity,rC_mean,rC_mean-centered,timestampCuriosity,timestampCuriosityWhite,rtCuriosity,startValueCuriosity,clicksCuriosity,fixationPostCuriosityOnset,fixationPostCuriosityDuration,curiosity_tooSlow,mockOffset,cueImage,momentOfSurprise_1,momentOfSurprise_2,momentOfSurprise_3,momentOfSurprise_4,momentOfSurprise_5,momentOfSurprise_6,momentOfSurprise_7,additionalMarker_momentOfSurprise_1,additionalMarker_momentOfSurprise_2,trialRecall,responseRecall,cuedRecallStrict,cuedRecallLenient,Flagging,Comments,trialRecognition,responseRecognition,rtRecognition,responseConfidence,rtConfidence,recognition,recognitionConfLevel_4_5_6,rememberedStrictHigh,rememberedLenientHigh
10,sub-experimental010,exp,5,1,1,0,NA,0.008336634059,4,4,Trick4,18_Trick4_combined_small.mp4,4,186.0051912,261.9953923,75.99020105,NA,187.99577,241.8476408,53.85187085,0.149490632,241.9971314,3.999030904,245.9961623,5.99793891,6,21 to 30,246.9304903,246.9399335,0.934327948,0,251.9941013,0.050443471,0.05,252.0445447,5.950971889,5.95,5,,1.972222222,255.1892935,255.2289315,3.144748771,7,2,257.9955166,3.999875639,0,194.0331016,225.1936703,228.2301255,NA,NA,NA,NA,NA,NA,229.2298584,NA,35,no recall,0,0,NA,,35,The magician puts the mobile phone inside the balloon with a simple gesture of his hands.,81785,3,3543,1,0,0,0
10,sub-experimental010,exp,5,1,1,0,NA,0.008336634059,4,4,K4,05_K4_combined_small.mp4,5,262.0072468,321.99437,59.98712316,NA,263.9949275,301.1960053,37.20107778,0.800396528,301.9964018,3.999643356,305.9960452,5.999814971,6,21 to 30,307.6588309,307.6782771,1.662785788,0,311.9958601,0.04954058801,0.05,312.0454007,5.946329481,5.95,4,,0.9722222222,316.2022739,316.2406243,4.156873169,6,2,317.9917302,4.002639792,0,270.025541,275.1456069,285.2311903,NA,NA,NA,NA,NA,NA,NA,NA,3,no recall,0,0,NA,,11,The magician solves the rubix cube by spinning it in the air.,104539,3,5566,1,0,0,0
10,sub-experimental010,exp,5,1,1,0,NA,0.008336634059,4,4,K19_long,14_K19_long_combined_small.mp4,6,322.0059346,381.9943806,59.98844595,NA,323.9955509,361.8458073,37.85025639,0.14831929,361.9941266,3.998993568,365.9931201,6.001369382,6,11 to 20,368.0457753,368.0936378,2.052655154,0,371.9944895,0.049630273,0.05,372.0441198,5.950458649,5.95,6,,2.972222222,376.3999828,376.4830738,4.355862974,2,4,377.9945784,3.999802109,0,330.0306733,333.1460097,343.0790475,347.0304166,355.0295024,357.2306158,NA,NA,NA,NA,NA,23,no recall,0,0,NA,,14,The red balls are placed under the mug and merge to become a form a larger ball.,154509,1,22382,0,0,0,0
10,sub-experimental010,exp,5,1,1,0,NA,0.008336634059,4,4,S11,09_S11_combined_small.mp4,7,382.0055931,436.0107902,54.00519706,NA,383.9931773,414.4453119,30.45213456,1.550406509,415.9957184,3.998565654,419.994284,5.999565568,6,31 or more,420.8948256,420.9437826,0.900541593,0,425.9938496,0.049451545,0.05,426.0433011,5.964174699,5.95,2,,-1.027777778,431.9113015,431.9903234,5.868000406,6,4,432.0074758,4.003314314,0,389.9956827,390.1458536,400.1524331,410.0772342,NA,NA,NA,NA,NA,NA,NA,15,no recall,0,0,NA,,2,The magician pushes a cigarette through a coin and then reveals that there is no hole.,65779,4,4096,1,1,1,1
10,sub-experimental010,exp,5,1,1,0,NA,0.008336634059,6,4,S25,25_S25_combined_small.mp4,8,436.0208933,519.9924363,83.97154302,NA,437.9927863,496.6888494,58.69606308,1.304734968,497.9935843,5.999916273,503.9935006,5.99858084,6,0 to 10,505.2730321,505.3091739,1.27953152,0,509.9920815,0.050634481,0.05,510.0427159,5.949691362,5.95,6,,2.972222222,512.895626,512.9750398,2.852910106,4,2,515.9924073,4.000029016,0,444.0292814,467.0676418,473.1446626,486.2284249,NA,NA,NA,NA,NA,NA,NA,28,no recall,0,0,NA,,32,The magician makes a signed coin appear inside a bread roll.,95754,1,3945,0,0,0,0
10,sub-experimental010,exp,5,1,1,0,NA,0.008336634059,4,4,H15,30_H15_combined_small.mp4,9,520.002884,579.990986,59.98810206,NA,521.9918125,559.9270451,37.9352326,0.06522355799,559.9922687,3.999382314,563.991651,5.99860892,6,21 to 30,567.7508362,567.7885696,3.759185217,0,569.9902599,0.049549922,0.05,570.0398098,5.95139094,5.95,6,,2.972222222,572.081571,572.1578783,2.04176114,6,0,575.9912008,3.999785233,0,527.9939608,529.1460004,537.1107451,NA,NA,NA,NA,NA,NA,NA,NA,2,no recall,0,0,NA,,21,The magician balances a toothpick on a deck of cards.,154819,1,13444,1,0,0,0
10,sub-experimental010,exp,5,1,1,0,NA,0.008336634059,6,6,H17,19_H17_combined_small.mp4,10,580.0006528,659.989177,79.98852417,NA,581.9908916,634.6380552,52.64716361,1.353706918,635.9917621,5.999206211,641.9909683,5.999414132,6,31 or more,642.6936307,642.7257445,0.702662384,0,647.9903825,0.05036113701,0.05,648.0407436,5.949501367,5.95,6,,2.972222222,650.5501717,650.6063653,2.509428141,4,2,653.990245,5.998932037,0,588.0223451,588.2588721,623.1934644,NA,NA,NA,NA,NA,NA,625.1815135,NA,25,no recall,0,0,NA,,34,"The magician uses a guillotine to slice breadsticks, but not the volunteer's finger.",85152,1,4328,1,0,0,0
10,sub-experimental010,exp,5,1,1,0,NA,0.008336634059,4,10,K16_short,32_K16_short_combined_small.mp4,11,660.0006288,725.9858725,65.98524364,NA,661.9904903,699.441107,37.45061675,0.549161806,699.9902688,3.997603465,703.9878723,6.001379595,6,21 to 30,707.4067374,707.439549,3.418865137,0,709.9892519,0.05111222999,0.05,710.0403641,5.948814466,5.95,1,,-2.027777778,712.1610136,712.1926703,2.120649486,3,2,715.9891786,9.996693877,0,668.0264047,669.0254558,698.0690372,NA,NA,NA,NA,NA,NA,NA,NA,18,no recall,0,0,NA,,9,"The volunteer selects and signs a card that is placed in the middle of the deck, but then appears on the top of it.",105101,1,8234,1,0,0,0
10,sub-experimental010,exp,5,1,1,0,778.0059398,0.008336634059,4,4,H19,16_H19_combined_small.mp4,12,725.9983675,778.0057602,52.00739271,NA,727.9888008,756.6413106,28.65250979,1.353291885,757.9946025,4.000440723,761.9950432,6.00501739,6,11 to 20,763.0376732,763.0555345,1.042630032,0,768.0000606,0.04932265599,0.05,768.0493832,5.955416804,5.95,5,,1.972222222,770.1000916,770.1340387,2.050708311,5,0,774.0048,4.000960179,0,733.9911456,737.224253,749.2243068,NA,NA,NA,NA,NA,NA,NA,NA,33,no recall,0,0,NA,,23,"The magician places paper in volunteer's hand and sets it alight, revealing a red sponge ball.",130399,4,5014,1,1,1,1
10,sub-experimental010,exp,5,2,1,0,NA,0.008336634059,6,4,Trick7_short,36_Trick7_short_combined_small.mp4,13,0.001804073996,51.99922906,51.99742499,NA,1.988854531,28.64200192,26.65314739,1.350437624,29.99243955,6.003651677,35.99609122,6.003673621,6,31 or more,36.80217615,36.84705213,0.806084928,0,41.99976484,0.049289587,0.05,42.04905443,5.950131573,5.95,5,,1.972222222,45.72920297,45.76949206,3.68014854,6,1,47.999186,4.000043059,0,8.028682152,11.064163,24.06835428,26.18391393,NA,NA,NA,NA,NA,NA,27.05916739,5,no recall,0,0,NA,,26,The magician places two foam balls in volunteer's hands. The foam balls then start to jump up and down of their own accord.,107318,1,4957,0,0,0,0
10,sub-experimental010,exp,5,2,1,0,NA,0.008336634059,4,4,K10,23_K10_combined_small.mp4,14,52.0106583,103.9952812,51.98462292,NA,53.99183324,83.44837163,29.45653839,0.550088535,83.99846016,4.000429231,87.99888939,6.000090655,6,31 or more,88.77584804,88.79799697,0.776958642,0,93.99898005,0.04993949,0.05,94.04891954,5.949963003,5.95,4,,0.9722222222,99.21596468,99.24110972,5.167045142,6,2,99.99888254,3.996398682,0,60.03234641,61.23386442,63.01717393,65.10071351,68.06727229,70.10604593,71.06810363,NA,NA,NA,NA,4,the paperclips link,1,1,1,He does not explain how,16,The safety pins magically interlock without breaking the seal.,195951,1,7135,1,0,1,1
10,sub-experimental010,exp,5,2,1,0,NA,0.008336634059,10,4,K24,28_K24_combined_small.mp4,15,104.0034423,163.9974147,59.99397243,NA,105.9973168,136.2496756,30.25235874,1.749226104,137.9989017,9.995274193,147.9941759,6.003759308,6,21 to 30,148.7354857,148.7778676,0.741309788,0,153.9979352,0.049228677,0.05,154.0471639,5.950325531,5.95,3,,-0.02777777778,157.4722084,157.5176404,3.425044503,1,2,159.9974894,3.999925328,0,112.0348462,114.1507751,129.1152508,NA,NA,NA,NA,NA,NA,130.2334988,NA,29,no recall,0,0,NA,,4,A £10 note is transformed into a £20  note.,84238,2,3315,1,0,0,0
10,sub-experimental010,exp,5,2,1,0,NA,0.008336634059,4,4,S27,10_S27_combined_small.mp4,16,164.009504,223.9975708,59.98806684,NA,165.9893213,203.597948,37.60862668,0.399478948,203.9974269,4.00068665,207.9981136,5.999965352,6,31 or more,208.9630741,208.9795397,0.964960537,0,213.9980789,0.048899328,0.05,214.0469783,5.948020503,5.95,2,,-1.027777778,219.9727252,219.9794505,5.925746973,6,6,219.9949988,4.002572024,1,172.0308151,173.0313221,199.03231,NA,NA,NA,NA,NA,NA,NA,NA,10,no recall,0,0,NA,,17,"The magician pours water into a cup from the bottle, but when he tips it upside down, no water spills out.",211324,1,3460,0,0,0,0
10,sub-experimental010,exp,5,2,1,0,NA,0.008336634059,4,4,H35,01_H35_combined_small.mp4,17,224.0088576,289.9964618,65.98760421,NA,225.9965569,269.6834699,43.68691304,0.313246517,269.9967164,4.000838903,273.9975553,5.999108311,6,31 or more,275.9742934,275.9957528,1.976738129,0,279.9966636,0.049666633,0.05,280.0463303,5.947301612,5.95,3,,-0.02777777778,283.0452647,283.0746579,2.998934417,7,4,285.9936319,4.00282991,0,232.0325626,235.0656687,266.0306642,NA,NA,NA,NA,NA,NA,NA,NA,14,no recall,0,0,NA,,33,The volunteer signs a card which the magician subsequently pulls from a Ziploc bag.,95594,1,5577,1,0,0,0
10,sub-experimental010,exp,5,2,1,0,NA,0.008336634059,4,4,K2,07_K2_combined_small.mp4,18,290.0083371,345.9955084,55.98717129,NA,291.9955093,325.2393626,33.24385325,0.749920773,325.9892833,4.002580277,329.9918636,6.003826294,6,31 or more,330.5997794,330.6256256,0.607915758,0,335.9956899,0.04935607199,0.05,336.045046,5.950693773,5.95,1,,-2.027777778,338.3524417,338.397086,2.30739577,2,1,341.9957397,3.999768642,0,298.0309966,298.1143027,311.030361,318.2311823,NA,NA,NA,NA,NA,310.2292176,NA,6,no recall ,0,0,NA,,19,Green and golden sweets fall out of the pages of the book.,137282,4,3937,1,1,1,1
10,sub-experimental010,exp,5,2,1,0,NA,0.008336634059,8,4,H36,29_H36_combined_small.mp4,19,346.0063221,415.9944566,69.98813454,NA,347.9884271,390.4292271,42.44080006,1.559561449,391.9887886,8.00285183,399.9916404,6.003211851,6,31 or more,400.529232,400.5422005,0.537591564,0,405.9948522,0.049977342,0.05,406.0448296,5.949855837,5.95,1,,-2.027777778,407.743735,407.7807832,1.698905425,4,3,411.9946854,3.999771203,0,354.0134129,356.0949143,377.0615029,NA,NA,NA,NA,NA,NA,375.2263872,NA,7,no recall,0,0,NA,,12,The nut is placed on the middle of the bold by the volunteer and magically unscrews itself.,113356,1,3821,1,0,0,0
10,sub-experimental010,exp,5,2,1,0,NA,0.008336634059,4,4,K18,22_K18_combined_small.mp4,20,416.0028853,467.990918,51.98803267,NA,417.9881069,446.2437452,28.25563828,1.750562297,447.9943075,3.999023463,451.9933309,6.001233571,6,31 or more,452.8313898,452.8434747,0.83805887,0,457.9945645,0.04920619499,0.05,458.0437707,5.944238764,5.95,1,,-2.027777778,459.9577849,459.993687,1.914014191,4,3,463.9880095,4.002908517,0,424.0280425,430.2297927,435.1464996,NA,NA,NA,NA,NA,NA,NA,NA,11,no recall,0,0,NA,,28,A pack of cards appears from a single piece of paper.,111371,1,5266,1,0,0,0
10,sub-experimental010,exp,5,2,1,0,NA,0.008336634059,4,8,S12,08_S12_combined_small.mp4,21,467.9998162,541.9932602,73.99344403,NA,469.9926573,517.9274752,47.93481794,0.066959378,517.9944346,3.998575006,521.9930096,5.99941221,6,31 or more,522.6059068,522.6263856,0.612897204,0,527.9924218,0.050110349,0.05,528.0425322,5.945792784,5.95,4,,0.9722222222,531.3707458,531.4033289,3.328213601,7,3,533.9883249,8.004935249,0,476.0293498,478.2672244,493.9961677,502.0275131,514.1940711,NA,NA,NA,NA,NA,NA,17,the clipping appears elsewhere,1,1,1,,10,The magician punches a hole in the card. He then moves the hole from one corner to another before finally revealing that it is actually a black spot on the card.,109818,5,4663,1,1,1,1
10,sub-experimental010,exp,5,2,1,0,NA,0.008336634059,4,4,S21,33_S21_combined_small.mp4,22,542.004588,591.9916123,49.9870243,NA,543.9925888,571.843568,27.85097914,0.14993878,571.9935067,3.998929424,575.9924362,5.997280136,6,21 to 30,576.4628003,576.4759639,0.470364179,0,581.9897163,0.05036989899,0.05,582.0400862,5.951181701,5.95,2,,-1.027777778,584.5372697,584.5749861,2.497183504,4,2,587.9912679,4.000344374,0,550.0287503,551.1444495,560.1092015,568.0656756,NA,NA,NA,NA,NA,557.2246749,NA,26,no recall,0,0,NA,,30,The magician detaches the head of a spoon by moving the handle up and down.,84680,1,10421,1,0,0,0
10,sub-experimental010,exp,5,2,1,0,NA,0.008336634059,4,4,Trick6_short,13_Trick6_short_combined_small.mp4,23,592.0001012,657.991445,65.99134378,NA,593.9916717,637.676122,43.68445033,0.316173028,637.992295,4.00020023,641.9924952,5.995333008,6,31 or more,642.5554101,642.566328,0.562914834,0,647.9878283,0.04923004699,0.05,648.0370583,5.954276801,5.95,3,,-0.02777777778,650.9535352,650.9893076,2.9164769,4,1,653.9913351,4.000109854,0,600.0214731,602.2234763,615.143055,626.175618,633.1103875,NA,NA,NA,NA,NA,NA,31,no recall,0,0,NA,,36,"The magician places a red ball underneath the cup, but when he lifts it up, it is an orange balloon.",111656,1,6393,0,0,0,0
10,sub-experimental010,exp,5,2,1,0,739.9875736,0.008336634059,10,4,Trick37,17_Trick37_combined_small.mp4,24,658.0030805,739.9873706,81.98429007,NA,659.9911159,712.3187224,52.32760656,1.666217413,713.9849398,10.00558634,723.9905262,6.000097612,6,11 to 20,725.3110915,725.3560795,1.320565338,0,729.9906238,0.049634385,0.05,730.0402582,5.950261038,5.95,1,,-2.027777778,731.212647,731.2799758,1.17238884,1,0,735.9905192,3.99685136,0,666.0188698,671.1901932,684.22649,707.1426857,NA,NA,NA,NA,NA,NA,NA,12,no recall,0,0,NA,,13,The magician has two elastic bands and tangles them up. They then become untwisted.,163519,2,4557,0,0,0,0
10,sub-experimental010,exp,5,3,1,0,NA,0.008336634059,4,8,S31,27_S31_combined_small.mp4,25,0.0008003239927,53.99994372,53.9991434,NA,2.000462872,29.04805166,27.04758879,0.951648,29.99969966,3.999978106,33.99967776,6.00038259,6,11 to 20,34.49341436,34.54938887,0.493736598,0,40.00006035,0.049637045,0.05,40.0496974,5.950198615,5.95,7,,3.972222222,42.21770985,42.31608768,2.168012452,7,0,45.99989601,8.000047712,0,8.000498077,20.03574386,21.23605163,NA,NA,NA,NA,NA,NA,22.03520756,NA,20,no recall,0,0,NA,,22,"The magician places chopsticks into an envelope, but is still able to crush the envelope and its contents into a paper ball.",135450,1,4269,1,0,0,0
10,sub-experimental010,exp,5,3,1,0,NA,0.008336634059,4,4,S18,15_S18_combined_small.mp4,26,54.01267835,113.9985107,59.98583238,NA,55.99936367,93.96625934,37.96689568,0.03423333399,94.00049268,3.998656212,97.99914889,5.999788438,6,31 or more,98.51953097,98.56376759,0.520382075,0,103.9989373,0.049308979,0.05,104.0482463,5.950645782,5.95,1,,-2.027777778,105.6825685,105.7649999,1.634322157,1,0,109.9988921,3.99961865,0,62.03536423,70.19733392,73.23249924,79.11734618,88.07555157,NA,NA,NA,NA,NA,NA,13,no recall,0,0,NA,,27,The magician pulls three boxes containing flowers from a paper bag.,106829,1,7960,1,0,0,0
10,sub-experimental010,exp,5,3,1,0,NA,0.008336634059,4,4,S9,04_S9_combined_small.mp4,27,114.0096157,175.9980643,61.98844858,NA,115.9981016,154.4828916,38.48478997,1.516067334,155.9989589,3.999410613,159.9983695,5.997879301,6,31 or more,160.9449482,160.9807857,0.946578701,0,165.9962488,0.050337204,0.05,166.046586,5.950972534,5.95,2,,-1.027777778,168.4501895,168.531016,2.403603475,4,2,171.9975585,4.000505752,0,122.001885,122.2338671,145.1172095,NA,NA,NA,NA,NA,NA,146.1172029,NA,27,no recall,0,0,NA,,29,The cards spread across the table into a circle without being touched.,102325,1,5851,0,0,0,0
10,sub-experimental010,exp,5,3,1,0,NA,0.008336634059,4,4,K21_long,11_K21_long_combined_small.mp4,28,176.0101199,247.9972796,71.9871597,NA,177.9976123,227.8088927,49.81128034,0.18872711,227.9976198,3.996981841,231.9946016,6.003487562,6,21 to 30,232.5044072,232.5439364,0.509805541,0,237.9980892,0.047976343,0.05,238.0460655,5.951515289,5.95,2,,-1.027777778,241.7313821,241.7843902,3.685316612,6,4,243.9975808,3.999698837,0,184.0275938,216.1164422,200.1156489,220.1156421,NA,NA,NA,NA,NA,NA,NA,9,no recall,0,0,NA,,6,The magician flips the middle card over with a slight gesture and then changes the colour of the back of the card from blue to red.,90536,1,3503,1,0,0,0
10,sub-experimental010,exp,5,3,1,0,NA,0.008336634059,6,4,H16,03_H16_combined_small.mp4,29,248.0112049,311.9965003,63.98529534,NA,249.9970403,289.6645352,39.66749496,0.332074048,289.9966093,5.999730557,295.9963398,5.997884642,6,21 to 30,296.4038475,296.4291365,0.407507631,0,301.9942245,0.050347579,0.05,302.0445721,5.951835175,5.95,4,,0.9722222222,303.9680952,304.0120602,1.923523175,6,2,307.9964072,4.00009303,0,256.0138559,257.2144265,269.2492897,275.2441561,279.2471865,NA,NA,NA,NA,NA,NA,34,drink pours from the can,0,1,1,Miss most relevant moment of surprise - pour coke into a glass from an empty can + easy cue,1,The magician pours coke into a glass from an empty can.,59348,3,5322,1,0,0,1
10,sub-experimental010,exp,5,3,1,0,NA,0.008336634059,4,4,Trick32_long,35_Trick32_long_combined_small.mp4,30,312.0071022,387.9956801,75.9885779,NA,313.9960515,366.9582214,52.96216992,1.037368083,367.9955895,3.998974925,371.9945644,6.001255662,6,21 to 30,372.4013143,372.4114369,0.40674989,0,377.9958201,0.048815531,0.05,378.0446356,5.95019659,5.95,1,,-2.027777778,379.3375564,379.3781207,1.292920789,3,2,383.9948322,4.000847889,0,320.0267325,324.2638984,329.2310961,332.198123,338.2730492,345.1950347,347.1123259,356.1471332,361.1460194,NA,NA,36,no recall,0,0,NA,,5,The magician ask the volunteer for a coin. Then the coin magically bends inside the closed fist of the volunteer.,90673,1,3775,0,0,0,0
10,sub-experimental010,exp,5,3,1,0,NA,0.008336634059,4,8,H37,12_H37_combined_small.mp4,31,388.0060096,449.9943022,61.98829261,NA,389.9953023,424.8021078,34.80680557,1.193765121,425.9958729,3.999530864,429.9954038,5.998911871,6,31 or more,430.3873448,430.4101003,0.391941021,0,435.9943157,0.046263368,0.05,436.040579,5.954264304,5.95,3,,-0.02777777778,439.5312895,439.5775382,3.490710498,7,4,441.9948433,7.999458893,0,395.9969856,397.1973334,404.0296785,409.0304882,414.0274738,420.2303876,NA,NA,NA,NA,NA,16,no recall,0,0,NA,,7,"The magician claps his gloved hands, the gloves dissapear leaving his hands bare.",88211,1,10549,0,0,0,0
10,sub-experimental010,exp,5,3,1,0,NA,0.008336634059,4,4,Trick20_short,20_Trick20_short_combined_small.mp4,32,450.0101862,505.9915596,55.98137336,NA,451.9939482,484.1581449,32.16419665,1.837066797,485.9952117,3.99830587,489.9935175,5.999545653,6,31 or more,490.6649764,490.6774389,0.67145882,0,495.9930632,0.05002628001,0.05,496.0430895,5.950532388,5.95,1,,-2.027777778,499.6647161,499.7038556,3.621626617,4,3,501.9936219,3.997937727,0,458.0250162,464.1967791,482.0260842,NA,NA,NA,NA,NA,NA,NA,NA,21,no recall,0,0,NA,,25,"The magician ties a knot around the volunteer's wrist using the rope. After snapping his finger, the nut is tied in the rope, too.",128359,1,4295,0,0,0,0
10,sub-experimental010,exp,5,3,1,0,NA,0.008336634059,4,4,H7,06_H7_combined_small.mp4,33,506.0036096,567.9921962,61.98858663,NA,507.9923282,547.8909417,39.89861357,0.102017622,547.9929594,3.998352803,551.9913122,6.001038905,6,11 to 20,552.4975091,552.5427568,0.506196946,0,557.9923511,0.05056090701,0.05,558.042912,5.949226969,5.95,2,,-1.027777778,559.9869411,560.0258573,1.944029078,4,2,563.9921389,4.00005726,0,513.9958824,515.1127215,523.2224623,530.2282137,533.1444817,539.2276464,543.2275483,NA,NA,NA,NA,1,no recall,0,0,NA,,8,The magician changes the salt to water.,96030,1,4873,0,0,0,0
10,sub-experimental010,exp,5,3,1,0,NA,0.008336634059,4,10,Trick28,24_Trick28_combined_small.mp4,34,568.0061975,643.9909463,75.98474876,NA,569.9925804,616.4894342,46.49685377,1.502838061,617.9922722,4.000744733,621.993017,5.998362651,6,11 to 20,622.5609545,622.6079018,0.567937556,0,627.9913796,0.050709113,0.05,628.0420887,5.949168768,5.95,1,,-2.027777778,628.9370639,628.9970254,0.894975213,2,1,633.9912575,9.999688798,0,575.9938814,586.0672864,587.0680704,595.0263397,600.9942998,606.0266675,610.151889,615.0725602,NA,NA,NA,24,no recall,0,0,NA,,31,The magician links and unlinks several silver rings while the rings shape their appearance once they get linked.,100809,1,3736,0,0,0,0
10,sub-experimental010,exp,5,3,1,0,NA,0.008336634059,4,4,Trick38,34_Trick38_combined_small.mp4,35,644.006579,699.9904266,55.98384763,NA,645.99146,679.4433686,33.45190857,0.547451777,679.9908204,3.99983254,683.9906529,6.000493614,6,11 to 20,685.535004,685.5534556,1.544351096,0,689.9911466,0.04992895901,0.05,690.0410755,5.950216773,5.95,1,,-2.027777778,692.5664465,692.6242747,2.525370984,1,2,695.9912923,3.999134336,0,652.026475,654.1437329,666.9937896,672.0262966,NA,NA,NA,NA,NA,NA,NA,19,no recall,0,0,NA,,3,"The magician closes his hand around a green silk handerchief, but when he opens his hand, the silk is blue.",73484,1,3378,0,0,0,0
10,sub-experimental010,exp,5,3,1,0,760.0067613,0.008336634059,10,4,S30,26_S30_combined_small.mp4,36,700.0036803,760.006549,60.00286867,NA,701.9901401,733.2064431,31.21630298,0.800333364,734.0067765,9.999830379,744.0066068,6.001151022,6,31 or more,744.5142493,744.5296146,0.507642471,0,750.0077579,0.04920754999,0.05,750.0569654,5.948842033,5.95,3,,-0.02777777778,752.8832023,752.9192003,2.826236908,1,2,756.0058074,4.000741522,0,707.9907948,725.0249602,729.0714256,NA,NA,NA,NA,NA,NA,NA,NA,8,no recall,0,0,NA,,15,The magician is able to join the two separated parts of the stick.,168411,1,35588,0,0,0,0
12,sub-experimental012,exp,6,1,1,0,NA,0.00826083641,4,4,K10,23_K10_combined_small.mp4,1,0.009264024004,53.99937025,53.99010623,1.99966442,1.99966442,31.99255051,29.99288609,2.000275157,33.99282567,4.002375588,37.99520126,6.005054565,6,11 to 20,40.26957714,40.2841152,2.274375885,0,44.00025582,0.04848684899,0.05,44.04874267,5.950419993,5.95,5,5.583333333,-0.5833333333,47.59063403,47.63432651,3.541891358,7,2,49.99916267,4.00020759,0,8.011154888,9.251390365,11.01122378,13.12790153,16.0520637,18.13292683,19.10101497,NA,NA,NA,NA,27,no recall,0,0,NA,,36,The safety pins magically interlock without breaking the seal.,50031,3,2223,1,0,0,0
12,sub-experimental012,exp,6,1,1,0,NA,0.00826083641,4,8,K19_long,14_K19_long_combined_small.mp4,2,54.02504767,117.9987705,63.9737228,NA,56.00048352,93.84661545,37.84613193,0.15276826,93.99938371,3.999941496,97.9993252,6.000339518,6,0 to 10,100.3724067,100.3915967,2.37308148,0,103.9996647,0.048774908,0.05,104.0484396,5.94866701,5.95,7,,1.416666667,106.5175814,106.5607035,2.469141722,6,1,109.9971066,8.001663829,0,62.03098684,65.1165577,75.10753458,79.03466918,87.03212897,89.23430491,NA,NA,NA,NA,NA,1,No recall,0,0,NA,,24,The red balls are placed under the mug and merge to become a form a larger ball.,76848,5,2784,0,0,0,0
12,sub-experimental012,exp,6,1,1,0,NA,0.00826083641,4,10,S18,15_S18_combined_small.mp4,3,118.0061731,183.9991519,65.99297886,NA,119.9994677,157.9651848,37.96571707,0.033031134,157.9982159,4.000936948,161.9991529,5.99861006,6,11 to 20,163.2689669,163.2808997,1.269814069,0,167.9977629,0.050446238,0.05,168.0482092,5.945545903,5.95,5,,-0.5833333333,170.1855405,170.2065547,2.137331333,5,0,173.9937551,10.00539687,0,126.032756,134.200435,137.2341564,143.1168758,152.0800921,NA,NA,NA,NA,NA,NA,3,AS far as I could tell he pulled 3 different handbags out of the previously folded paper bag,1,1,NA,,12,The magician pulls three boxes containing flowers from a paper bag.,64740,5,3208,1,1,1,1
12,sub-experimental012,exp,6,1,1,0,NA,0.00826083641,4,4,K21_long,11_K21_long_combined_small.mp4,4,184.0106055,255.9967161,71.98611059,NA,185.9988157,235.8053522,49.80653646,0.192778183,235.9981304,3.999464456,239.9975948,5.997203799,6,0 to 10,241.6823183,241.6967892,1.684723498,0,245.9947986,0.04955673101,0.05,246.0443554,5.951938291,5.95,7,,1.416666667,248.1275191,248.1633109,2.083163763,5,2,251.9962936,4.000422443,0,192.0331966,224.114694,208.1165571,228.1164182,NA,NA,NA,NA,NA,NA,NA,22,showed us two cards and allowed us to see the card faces. Kept flipping them round until eventually we see one with a blank face where before it hadnt been blank,0,1,1,Partial recollection - some details are wrong - this details are quite important and cue easy to guess,29,The magician flips the middle card over with a slight gesture and then changes the colour of the back of the card from blue to red.,66024,4,11065,1,1,1,1
12,sub-experimental012,exp,6,1,1,0,NA,0.00826083641,4,4,Trick7_short,36_Trick7_short_combined_small.mp4,5,256.004634,305.9962127,49.9915787,NA,257.9960974,284.6459618,26.64986436,1.350203932,285.9961657,3.997352882,289.9935186,6.003264303,6,21 to 30,290.9944434,291.009164,1.000924776,0,295.9967829,0.048880774,0.05,296.0456637,5.949750425,5.95,4,,-1.583333333,299.8569463,299.8960291,3.811282599,2,2,301.9954141,4.000798597,0,264.0311922,267.0281981,280.0721103,282.1894107,NA,NA,NA,NA,NA,NA,283.0732395,21,gave her two small things to squeeze when she opened her hands there were these two larger foam balls,0,0,1,But then,35,"The magician gets the volunteer to hold a foam ball, which he then transforms into  two balls.",48643,5,4320,1,1,1,1
